[2023-07-09T08:41:09.263+0000] {taskinstance.py:1103} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: etl_dag.extract_data manual__2023-07-09T08:41:06.295678+00:00 [queued]>
[2023-07-09T08:41:09.276+0000] {taskinstance.py:1103} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: etl_dag.extract_data manual__2023-07-09T08:41:06.295678+00:00 [queued]>
[2023-07-09T08:41:09.277+0000] {taskinstance.py:1308} INFO - Starting attempt 1 of 1
[2023-07-09T08:41:09.295+0000] {taskinstance.py:1327} INFO - Executing <Task(PythonOperator): extract_data> on 2023-07-09 08:41:06.295678+00:00
[2023-07-09T08:41:09.303+0000] {standard_task_runner.py:57} INFO - Started process 2842 to run task
[2023-07-09T08:41:09.307+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'etl_dag', 'extract_data', 'manual__2023-07-09T08:41:06.295678+00:00', '--job-id', '111', '--raw', '--subdir', 'DAGS_FOLDER/test.py', '--cfg-path', '/tmp/tmp7ae2k6gt']
[2023-07-09T08:41:09.307+0000] {standard_task_runner.py:85} INFO - Job 111: Subtask extract_data
[2023-07-09T08:41:09.364+0000] {task_command.py:410} INFO - Running <TaskInstance: etl_dag.extract_data manual__2023-07-09T08:41:06.295678+00:00 [running]> on host 5865fe7b5e5b
[2023-07-09T08:41:09.531+0000] {taskinstance.py:1547} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='etl_dag' AIRFLOW_CTX_TASK_ID='extract_data' AIRFLOW_CTX_EXECUTION_DATE='2023-07-09T08:41:06.295678+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2023-07-09T08:41:06.295678+00:00'
[2023-07-09T08:41:09.547+0000] {base.py:73} INFO - Using connection ID 'testsql' for task execution.
[2023-07-09T08:41:09.575+0000] {logging_mixin.py:149} INFO - ================================
[2023-07-09T08:41:09.577+0000] {logging_mixin.py:149} INFO - 0     
1     
2     
3     
4     
5     
6     
7     
8     
9     
10    
11    
12    
13    
14    
15    
16    
17    
18    
Name: Response, dtype: object
[2023-07-09T08:41:09.858+0000] {logging_mixin.py:149} INFO - Element at index 13, column DataValueType: Number
[2023-07-09T08:41:09.859+0000] {logging_mixin.py:149} INFO - Element at index 13, column DataValue: 21.0
[2023-07-09T08:41:09.859+0000] {logging_mixin.py:149} INFO - Element at index 13, column DataValueAlt: 21.0
[2023-07-09T08:41:09.859+0000] {logging_mixin.py:149} INFO - Element at index 13, column DataValueFootnoteSymbol: 
[2023-07-09T08:41:09.860+0000] {logging_mixin.py:149} INFO - Element at index 13, column DatavalueFootnote: 
[2023-07-09T08:41:09.860+0000] {logging_mixin.py:149} INFO - Element at index 13, column LowConfidenceLimit: 
[2023-07-09T08:41:09.861+0000] {logging_mixin.py:149} INFO - Element at index 13, column HighConfidenceLimit: 
[2023-07-09T08:41:09.861+0000] {logging_mixin.py:149} INFO - Element at index 13, column StratificationCategory1: Overall
[2023-07-09T08:41:09.862+0000] {logging_mixin.py:149} INFO - Element at index 13, column Stratification1: Overall
[2023-07-09T08:41:09.863+0000] {logging_mixin.py:149} INFO - Element at index 13, column StratificationCategory2: 
[2023-07-09T08:41:09.863+0000] {logging_mixin.py:149} INFO - Element at index 13, column Stratification2: 
[2023-07-09T08:41:09.864+0000] {logging_mixin.py:149} INFO - Element at index 13, column StratificationCategory3: 
[2023-07-09T08:41:09.864+0000] {logging_mixin.py:149} INFO - Element at index 13, column Stratification3: 
[2023-07-09T08:41:09.865+0000] {logging_mixin.py:149} INFO - Element at index 13, column GeoLocation: POINT (-114.3637300419997 43.682630005000476)
[2023-07-09T08:41:09.866+0000] {logging_mixin.py:149} INFO - Element at index 13, column ResponseID: 
[2023-07-09T08:41:09.866+0000] {logging_mixin.py:149} INFO - Element at index 13, column LocationID: 16
[2023-07-09T08:41:09.867+0000] {logging_mixin.py:149} INFO - Element at index 13, column TopicID: AST
[2023-07-09T08:41:09.867+0000] {logging_mixin.py:149} INFO - Element at index 13, column QuestionID: AST4_1
[2023-07-09T08:41:09.868+0000] {logging_mixin.py:149} INFO - Element at index 13, column DataValueTypeID: NMBR
[2023-07-09T08:41:09.869+0000] {logging_mixin.py:149} INFO - Element at index 13, column StratificationCategoryID1: OVERALL
[2023-07-09T08:41:09.869+0000] {logging_mixin.py:149} INFO - Element at index 13, column StratificationID1: OVR
[2023-07-09T08:41:09.870+0000] {logging_mixin.py:149} INFO - Element at index 13, column StratificationCategoryID2: 
[2023-07-09T08:41:09.871+0000] {logging_mixin.py:149} INFO - Element at index 13, column StratificationID2: 
[2023-07-09T08:41:09.871+0000] {logging_mixin.py:149} INFO - Element at index 13, column StratificationCategoryID3: 
[2023-07-09T08:41:09.872+0000] {logging_mixin.py:149} INFO - Element at index 13, column StratificationID3: 
[2023-07-09T08:41:09.873+0000] {logging_mixin.py:149} INFO - Element at index 14, column YearStart: 2020
[2023-07-09T08:41:09.874+0000] {logging_mixin.py:149} INFO - Element at index 14, column YearEnd: 2020
[2023-07-09T08:41:09.875+0000] {logging_mixin.py:149} INFO - Element at index 14, column LocationAbbr: IL
[2023-07-09T08:41:09.877+0000] {logging_mixin.py:149} INFO - Element at index 14, column LocationDesc: Illinois
[2023-07-09T08:41:09.878+0000] {logging_mixin.py:149} INFO - Element at index 14, column DataSource: NVSS
[2023-07-09T08:41:09.878+0000] {logging_mixin.py:149} INFO - Element at index 14, column Topic: Asthma
[2023-07-09T08:41:09.879+0000] {logging_mixin.py:149} INFO - Element at index 14, column Question: Asthma mortality rate
[2023-07-09T08:41:09.880+0000] {logging_mixin.py:149} INFO - Element at index 14, column Response: 
[2023-07-09T08:41:09.881+0000] {logging_mixin.py:149} INFO - Element at index 14, column DataValueUnit: Number
[2023-07-09T08:41:09.882+0000] {logging_mixin.py:149} INFO - Element at index 14, column DataValueType: Number
[2023-07-09T08:41:09.883+0000] {logging_mixin.py:149} INFO - Element at index 14, column DataValue: 89.0
[2023-07-09T08:41:09.883+0000] {logging_mixin.py:149} INFO - Element at index 14, column DataValueAlt: 89.0
[2023-07-09T08:41:09.884+0000] {logging_mixin.py:149} INFO - Element at index 14, column DataValueFootnoteSymbol: 
[2023-07-09T08:41:09.885+0000] {logging_mixin.py:149} INFO - Element at index 14, column DatavalueFootnote: 
[2023-07-09T08:41:09.886+0000] {logging_mixin.py:149} INFO - Element at index 14, column LowConfidenceLimit: 
[2023-07-09T08:41:09.887+0000] {logging_mixin.py:149} INFO - Element at index 14, column HighConfidenceLimit: 
[2023-07-09T08:41:09.887+0000] {logging_mixin.py:149} INFO - Element at index 14, column StratificationCategory1: Gender
[2023-07-09T08:41:09.888+0000] {logging_mixin.py:149} INFO - Element at index 14, column Stratification1: M***
[2023-07-09T08:41:09.889+0000] {logging_mixin.py:149} INFO - Element at index 14, column StratificationCategory2: 
[2023-07-09T08:41:09.890+0000] {logging_mixin.py:149} INFO - Element at index 14, column Stratification2: 
[2023-07-09T08:41:09.891+0000] {logging_mixin.py:149} INFO - Element at index 14, column StratificationCategory3: 
[2023-07-09T08:41:09.891+0000] {logging_mixin.py:149} INFO - Element at index 14, column Stratification3: 
[2023-07-09T08:41:09.892+0000] {logging_mixin.py:149} INFO - Element at index 14, column GeoLocation: POINT (-88.99771017799969 40.48501028300046)
[2023-07-09T08:41:09.893+0000] {logging_mixin.py:149} INFO - Element at index 14, column ResponseID: 
[2023-07-09T08:41:09.893+0000] {logging_mixin.py:149} INFO - Element at index 14, column LocationID: 17
[2023-07-09T08:41:09.894+0000] {logging_mixin.py:149} INFO - Element at index 14, column TopicID: AST
[2023-07-09T08:41:09.894+0000] {logging_mixin.py:149} INFO - Element at index 14, column QuestionID: AST4_1
[2023-07-09T08:41:09.894+0000] {logging_mixin.py:149} INFO - Element at index 14, column DataValueTypeID: NMBR
[2023-07-09T08:41:09.895+0000] {logging_mixin.py:149} INFO - Element at index 14, column StratificationCategoryID1: GENDER
[2023-07-09T08:41:09.895+0000] {logging_mixin.py:149} INFO - Element at index 14, column StratificationID1: GENM
[2023-07-09T08:41:09.895+0000] {logging_mixin.py:149} INFO - Element at index 14, column StratificationCategoryID2: 
[2023-07-09T08:41:09.896+0000] {logging_mixin.py:149} INFO - Element at index 14, column StratificationID2: 
[2023-07-09T08:41:09.897+0000] {logging_mixin.py:149} INFO - Element at index 14, column StratificationCategoryID3: 
[2023-07-09T08:41:09.897+0000] {logging_mixin.py:149} INFO - Element at index 14, column StratificationID3: 
[2023-07-09T08:41:09.898+0000] {logging_mixin.py:149} INFO - Element at index 15, column YearStart: 2012
[2023-07-09T08:41:09.898+0000] {logging_mixin.py:149} INFO - Element at index 15, column YearEnd: 2012
[2023-07-09T08:41:09.899+0000] {logging_mixin.py:149} INFO - Element at index 15, column LocationAbbr: KS
[2023-07-09T08:41:09.899+0000] {logging_mixin.py:149} INFO - Element at index 15, column LocationDesc: Kansas
[2023-07-09T08:41:09.899+0000] {logging_mixin.py:149} INFO - Element at index 15, column DataSource: NVSS
[2023-07-09T08:41:09.900+0000] {logging_mixin.py:149} INFO - Element at index 15, column Topic: Asthma
[2023-07-09T08:41:09.900+0000] {logging_mixin.py:149} INFO - Element at index 15, column Question: Asthma mortality rate
[2023-07-09T08:41:09.900+0000] {logging_mixin.py:149} INFO - Element at index 15, column Response: 
[2023-07-09T08:41:09.901+0000] {logging_mixin.py:149} INFO - Element at index 15, column DataValueUnit: 
[2023-07-09T08:41:09.901+0000] {logging_mixin.py:149} INFO - Element at index 15, column DataValueType: Number
[2023-07-09T08:41:09.901+0000] {logging_mixin.py:149} INFO - Element at index 15, column DataValue: 24.0
[2023-07-09T08:41:09.902+0000] {logging_mixin.py:149} INFO - Element at index 15, column DataValueAlt: 24.0
[2023-07-09T08:41:09.902+0000] {logging_mixin.py:149} INFO - Element at index 15, column DataValueFootnoteSymbol: 
[2023-07-09T08:41:09.903+0000] {logging_mixin.py:149} INFO - Element at index 15, column DatavalueFootnote: 
[2023-07-09T08:41:09.903+0000] {logging_mixin.py:149} INFO - Element at index 15, column LowConfidenceLimit: 
[2023-07-09T08:41:09.904+0000] {logging_mixin.py:149} INFO - Element at index 15, column HighConfidenceLimit: 
[2023-07-09T08:41:09.904+0000] {logging_mixin.py:149} INFO - Element at index 15, column StratificationCategory1: Race/Ethnicity
[2023-07-09T08:41:09.905+0000] {logging_mixin.py:149} INFO - Element at index 15, column Stratification1: White, non-Hispanic
[2023-07-09T08:41:09.905+0000] {logging_mixin.py:149} INFO - Element at index 15, column StratificationCategory2: 
[2023-07-09T08:41:09.905+0000] {logging_mixin.py:149} INFO - Element at index 15, column Stratification2: 
[2023-07-09T08:41:09.906+0000] {logging_mixin.py:149} INFO - Element at index 15, column StratificationCategory3: 
[2023-07-09T08:41:09.906+0000] {logging_mixin.py:149} INFO - Element at index 15, column Stratification3: 
[2023-07-09T08:41:09.907+0000] {logging_mixin.py:149} INFO - Element at index 15, column GeoLocation: POINT (-98.20078122699965 38.34774030000045)
[2023-07-09T08:41:09.907+0000] {logging_mixin.py:149} INFO - Element at index 15, column ResponseID: 
[2023-07-09T08:41:09.907+0000] {logging_mixin.py:149} INFO - Element at index 15, column LocationID: 20
[2023-07-09T08:41:09.908+0000] {logging_mixin.py:149} INFO - Element at index 15, column TopicID: AST
[2023-07-09T08:41:09.908+0000] {logging_mixin.py:149} INFO - Element at index 15, column QuestionID: AST4_1
[2023-07-09T08:41:09.909+0000] {logging_mixin.py:149} INFO - Element at index 15, column DataValueTypeID: NMBR
[2023-07-09T08:41:09.909+0000] {logging_mixin.py:149} INFO - Element at index 15, column StratificationCategoryID1: RACE
[2023-07-09T08:41:09.910+0000] {logging_mixin.py:149} INFO - Element at index 15, column StratificationID1: WHT
[2023-07-09T08:41:09.910+0000] {logging_mixin.py:149} INFO - Element at index 15, column StratificationCategoryID2: 
[2023-07-09T08:41:09.910+0000] {logging_mixin.py:149} INFO - Element at index 15, column StratificationID2: 
[2023-07-09T08:41:09.911+0000] {logging_mixin.py:149} INFO - Element at index 15, column StratificationCategoryID3: 
[2023-07-09T08:41:09.911+0000] {logging_mixin.py:149} INFO - Element at index 15, column StratificationID3: 
[2023-07-09T08:41:09.912+0000] {logging_mixin.py:149} INFO - Element at index 16, column YearStart: 2015
[2023-07-09T08:41:09.912+0000] {logging_mixin.py:149} INFO - Element at index 16, column YearEnd: 2015
[2023-07-09T08:41:09.913+0000] {logging_mixin.py:149} INFO - Element at index 16, column LocationAbbr: KS
[2023-07-09T08:41:09.913+0000] {logging_mixin.py:149} INFO - Element at index 16, column LocationDesc: Kansas
[2023-07-09T08:41:09.913+0000] {logging_mixin.py:149} INFO - Element at index 16, column DataSource: NVSS
[2023-07-09T08:41:09.914+0000] {logging_mixin.py:149} INFO - Element at index 16, column Topic: Asthma
[2023-07-09T08:41:09.914+0000] {logging_mixin.py:149} INFO - Element at index 16, column Question: Asthma mortality rate
[2023-07-09T08:41:09.915+0000] {logging_mixin.py:149} INFO - Element at index 16, column Response: 
[2023-07-09T08:41:09.915+0000] {logging_mixin.py:149} INFO - Element at index 16, column DataValueUnit: 
[2023-07-09T08:41:09.915+0000] {logging_mixin.py:149} INFO - Element at index 16, column DataValueType: Number
[2023-07-09T08:41:09.916+0000] {logging_mixin.py:149} INFO - Element at index 16, column DataValue: 29.0
[2023-07-09T08:41:09.916+0000] {logging_mixin.py:149} INFO - Element at index 16, column DataValueAlt: 29.0
[2023-07-09T08:41:09.917+0000] {logging_mixin.py:149} INFO - Element at index 16, column DataValueFootnoteSymbol: 
[2023-07-09T08:41:09.917+0000] {logging_mixin.py:149} INFO - Element at index 16, column DatavalueFootnote: 
[2023-07-09T08:41:09.918+0000] {logging_mixin.py:149} INFO - Element at index 16, column LowConfidenceLimit: 
[2023-07-09T08:41:09.918+0000] {logging_mixin.py:149} INFO - Element at index 16, column HighConfidenceLimit: 
[2023-07-09T08:41:09.919+0000] {logging_mixin.py:149} INFO - Element at index 16, column StratificationCategory1: Overall
[2023-07-09T08:41:09.919+0000] {logging_mixin.py:149} INFO - Element at index 16, column Stratification1: Overall
[2023-07-09T08:41:09.920+0000] {logging_mixin.py:149} INFO - Element at index 16, column StratificationCategory2: 
[2023-07-09T08:41:09.920+0000] {logging_mixin.py:149} INFO - Element at index 16, column Stratification2: 
[2023-07-09T08:41:09.920+0000] {logging_mixin.py:149} INFO - Element at index 16, column StratificationCategory3: 
[2023-07-09T08:41:09.921+0000] {logging_mixin.py:149} INFO - Element at index 16, column Stratification3: 
[2023-07-09T08:41:09.921+0000] {logging_mixin.py:149} INFO - Element at index 16, column GeoLocation: POINT (-98.20078122699965 38.34774030000045)
[2023-07-09T08:41:09.922+0000] {logging_mixin.py:149} INFO - Element at index 16, column ResponseID: 
[2023-07-09T08:41:09.922+0000] {logging_mixin.py:149} INFO - Element at index 16, column LocationID: 20
[2023-07-09T08:41:09.923+0000] {logging_mixin.py:149} INFO - Element at index 16, column TopicID: AST
[2023-07-09T08:41:09.923+0000] {logging_mixin.py:149} INFO - Element at index 16, column QuestionID: AST4_1
[2023-07-09T08:41:09.924+0000] {logging_mixin.py:149} INFO - Element at index 16, column DataValueTypeID: NMBR
[2023-07-09T08:41:09.924+0000] {logging_mixin.py:149} INFO - Element at index 16, column StratificationCategoryID1: OVERALL
[2023-07-09T08:41:09.925+0000] {logging_mixin.py:149} INFO - Element at index 16, column StratificationID1: OVR
[2023-07-09T08:41:09.925+0000] {logging_mixin.py:149} INFO - Element at index 16, column StratificationCategoryID2: 
[2023-07-09T08:41:09.926+0000] {logging_mixin.py:149} INFO - Element at index 16, column StratificationID2: 
[2023-07-09T08:41:09.926+0000] {logging_mixin.py:149} INFO - Element at index 16, column StratificationCategoryID3: 
[2023-07-09T08:41:09.927+0000] {logging_mixin.py:149} INFO - Element at index 16, column StratificationID3: 
[2023-07-09T08:41:09.927+0000] {logging_mixin.py:149} INFO - Element at index 17, column YearStart: 2018
[2023-07-09T08:41:09.928+0000] {logging_mixin.py:149} INFO - Element at index 17, column YearEnd: 2018
[2023-07-09T08:41:09.928+0000] {logging_mixin.py:149} INFO - Element at index 17, column LocationAbbr: KS
[2023-07-09T08:41:09.929+0000] {logging_mixin.py:149} INFO - Element at index 17, column LocationDesc: Kansas
[2023-07-09T08:41:09.929+0000] {logging_mixin.py:149} INFO - Element at index 17, column DataSource: NVSS
[2023-07-09T08:41:09.929+0000] {logging_mixin.py:149} INFO - Element at index 17, column Topic: Asthma
[2023-07-09T08:41:09.930+0000] {logging_mixin.py:149} INFO - Element at index 17, column Question: Asthma mortality rate
[2023-07-09T08:41:09.930+0000] {logging_mixin.py:149} INFO - Element at index 17, column Response: 
[2023-07-09T08:41:09.931+0000] {logging_mixin.py:149} INFO - Element at index 17, column DataValueUnit: Number
[2023-07-09T08:41:09.931+0000] {logging_mixin.py:149} INFO - Element at index 17, column DataValueType: Number
[2023-07-09T08:41:09.932+0000] {logging_mixin.py:149} INFO - Element at index 17, column DataValue: 29.0
[2023-07-09T08:41:09.932+0000] {logging_mixin.py:149} INFO - Element at index 17, column DataValueAlt: 29.0
[2023-07-09T08:41:09.933+0000] {logging_mixin.py:149} INFO - Element at index 17, column DataValueFootnoteSymbol: 
[2023-07-09T08:41:09.933+0000] {logging_mixin.py:149} INFO - Element at index 17, column DatavalueFootnote: 
[2023-07-09T08:41:09.934+0000] {logging_mixin.py:149} INFO - Element at index 17, column LowConfidenceLimit: 
[2023-07-09T08:41:09.934+0000] {logging_mixin.py:149} INFO - Element at index 17, column HighConfidenceLimit: 
[2023-07-09T08:41:09.935+0000] {logging_mixin.py:149} INFO - Element at index 17, column StratificationCategory1: Overall
[2023-07-09T08:41:09.935+0000] {logging_mixin.py:149} INFO - Element at index 17, column Stratification1: Overall
[2023-07-09T08:41:09.936+0000] {logging_mixin.py:149} INFO - Element at index 17, column StratificationCategory2: 
[2023-07-09T08:41:09.937+0000] {logging_mixin.py:149} INFO - Element at index 17, column Stratification2: 
[2023-07-09T08:41:09.937+0000] {logging_mixin.py:149} INFO - Element at index 17, column StratificationCategory3: 
[2023-07-09T08:41:09.938+0000] {logging_mixin.py:149} INFO - Element at index 17, column Stratification3: 
[2023-07-09T08:41:09.939+0000] {logging_mixin.py:149} INFO - Element at index 17, column GeoLocation: POINT (-98.20078122699965 38.34774030000045)
[2023-07-09T08:41:09.939+0000] {logging_mixin.py:149} INFO - Element at index 17, column ResponseID: 
[2023-07-09T08:41:09.940+0000] {logging_mixin.py:149} INFO - Element at index 17, column LocationID: 20
[2023-07-09T08:41:09.940+0000] {logging_mixin.py:149} INFO - Element at index 17, column TopicID: AST
[2023-07-09T08:41:09.941+0000] {logging_mixin.py:149} INFO - Element at index 17, column QuestionID: AST4_1
[2023-07-09T08:41:09.941+0000] {logging_mixin.py:149} INFO - Element at index 17, column DataValueTypeID: NMBR
[2023-07-09T08:41:09.942+0000] {logging_mixin.py:149} INFO - Element at index 17, column StratificationCategoryID1: OVERALL
[2023-07-09T08:41:09.942+0000] {logging_mixin.py:149} INFO - Element at index 17, column StratificationID1: OVR
[2023-07-09T08:41:09.943+0000] {logging_mixin.py:149} INFO - Element at index 17, column StratificationCategoryID2: 
[2023-07-09T08:41:09.943+0000] {logging_mixin.py:149} INFO - Element at index 17, column StratificationID2: 
[2023-07-09T08:41:09.944+0000] {logging_mixin.py:149} INFO - Element at index 17, column StratificationCategoryID3: 
[2023-07-09T08:41:09.944+0000] {logging_mixin.py:149} INFO - Element at index 17, column StratificationID3: 
[2023-07-09T08:41:09.945+0000] {logging_mixin.py:149} INFO - Element at index 18, column YearStart: 2017
[2023-07-09T08:41:09.946+0000] {logging_mixin.py:149} INFO - Element at index 18, column YearEnd: 2017
[2023-07-09T08:41:09.946+0000] {logging_mixin.py:149} INFO - Element at index 18, column LocationAbbr: LA
[2023-07-09T08:41:09.947+0000] {logging_mixin.py:149} INFO - Element at index 18, column LocationDesc: Louisiana
[2023-07-09T08:41:09.947+0000] {logging_mixin.py:149} INFO - Element at index 18, column DataSource: NVSS
[2023-07-09T08:41:09.948+0000] {logging_mixin.py:149} INFO - Element at index 18, column Topic: Asthma
[2023-07-09T08:41:09.948+0000] {logging_mixin.py:149} INFO - Element at index 18, column Question: Asthma mortality rate
[2023-07-09T08:41:09.949+0000] {logging_mixin.py:149} INFO - Element at index 18, column Response: 
[2023-07-09T08:41:09.949+0000] {logging_mixin.py:149} INFO - Element at index 18, column DataValueUnit: 
[2023-07-09T08:41:09.950+0000] {logging_mixin.py:149} INFO - Element at index 18, column DataValueType: Number
[2023-07-09T08:41:09.951+0000] {logging_mixin.py:149} INFO - Element at index 18, column DataValue: 21.0
[2023-07-09T08:41:09.951+0000] {logging_mixin.py:149} INFO - Element at index 18, column DataValueAlt: 21.0
[2023-07-09T08:41:09.952+0000] {logging_mixin.py:149} INFO - Element at index 18, column DataValueFootnoteSymbol: 
[2023-07-09T08:41:09.952+0000] {logging_mixin.py:149} INFO - Element at index 18, column DatavalueFootnote: 
[2023-07-09T08:41:09.953+0000] {logging_mixin.py:149} INFO - Element at index 18, column LowConfidenceLimit: 
[2023-07-09T08:41:09.953+0000] {logging_mixin.py:149} INFO - Element at index 18, column HighConfidenceLimit: 
[2023-07-09T08:41:09.954+0000] {logging_mixin.py:149} INFO - Element at index 18, column StratificationCategory1: Gender
[2023-07-09T08:41:09.955+0000] {logging_mixin.py:149} INFO - Element at index 18, column Stratification1: M***
[2023-07-09T08:41:09.955+0000] {logging_mixin.py:149} INFO - Element at index 18, column StratificationCategory2: 
[2023-07-09T08:41:09.956+0000] {logging_mixin.py:149} INFO - Element at index 18, column Stratification2: 
[2023-07-09T08:41:09.956+0000] {logging_mixin.py:149} INFO - Element at index 18, column StratificationCategory3: 
[2023-07-09T08:41:09.957+0000] {logging_mixin.py:149} INFO - Element at index 18, column Stratification3: 
[2023-07-09T08:41:09.957+0000] {logging_mixin.py:149} INFO - Element at index 18, column GeoLocation: POINT (-92.44568007099969 31.31266064400046)
[2023-07-09T08:41:09.958+0000] {logging_mixin.py:149} INFO - Element at index 18, column ResponseID: 
[2023-07-09T08:41:09.958+0000] {logging_mixin.py:149} INFO - Element at index 18, column LocationID: 22
[2023-07-09T08:41:09.959+0000] {logging_mixin.py:149} INFO - Element at index 18, column TopicID: AST
[2023-07-09T08:41:09.960+0000] {logging_mixin.py:149} INFO - Element at index 18, column QuestionID: AST4_1
[2023-07-09T08:41:09.960+0000] {logging_mixin.py:149} INFO - Element at index 18, column DataValueTypeID: NMBR
[2023-07-09T08:41:09.961+0000] {logging_mixin.py:149} INFO - Element at index 18, column StratificationCategoryID1: GENDER
[2023-07-09T08:41:09.961+0000] {logging_mixin.py:149} INFO - Element at index 18, column StratificationID1: GENM
[2023-07-09T08:41:09.962+0000] {logging_mixin.py:149} INFO - Element at index 18, column StratificationCategoryID2: 
[2023-07-09T08:41:09.962+0000] {logging_mixin.py:149} INFO - Element at index 18, column StratificationID2: 
[2023-07-09T08:41:09.963+0000] {logging_mixin.py:149} INFO - Element at index 18, column StratificationCategoryID3: 
[2023-07-09T08:41:09.963+0000] {logging_mixin.py:149} INFO - Element at index 18, column StratificationID3: 
[2023-07-09T08:41:09.964+0000] {python.py:183} INFO - Done. Returned value was:     YearStart  YearEnd  ... StratificationCategoryID3 StratificationID3
0        2014     2014  ...                                            
1        2018     2018  ...                                            
2        2018     2018  ...                                            
3        2017     2017  ...                                            
4        2010     2010  ...                                            
5        2015     2015  ...                                            
6        2013     2013  ...                                            
7        2013     2013  ...                                            
8        2017     2017  ...                                            
9        2010     2010  ...                                            
10       2016     2016  ...                                            
11       2014     2014  ...                                            
12       2015     2015  ...                                            
13       2016     2016  ...                                            
14       2020     2020  ...                                            
15       2012     2012  ...                                            
16       2015     2015  ...                                            
17       2018     2018  ...                                            
18       2017     2017  ...                                            

[19 rows x 34 columns]
[2023-07-09T08:41:10.081+0000] {taskinstance.py:1350} INFO - Marking task as SUCCESS. dag_id=etl_dag, task_id=extract_data, execution_date=20230709T084106, start_date=20230709T084109, end_date=20230709T084110
[2023-07-09T08:41:10.126+0000] {local_task_job_runner.py:225} INFO - Task exited with return code 0
[2023-07-09T08:41:10.170+0000] {taskinstance.py:2653} INFO - 1 downstream tasks scheduled from follow-on schedule check
